time_ms,state,s1,s2,s3,s4,line_pos,line_error,straight_ms,curve_ms,distance_cm,roll_deg,servo_deg,drive_speed,estimated_distance_cm,error_flags,ultrasonic_ok,mpu_ok,color_ok,all_zero,event_code,estimated_distance_mm,course_distance_mm,motor_pwm,s1_line,s2_line,s3_line,s4_line,ultrasonic_detected,course_segment
34600,CURVE_TRACE,254,230,781,821,30,2,0,17400,84.9,-0.5,71,0.239,256.34,0,1,1,1,0,0,2563.4,2563.4,61,0,0,1,1,0,right_large_curve
34700,CURVE_TRACE,230,230,796,768,30,2,0,17500,84.3,1.7,70,0.245,257.02,0,1,1,1,0,0,2570.2,2570.2,62,0,0,1,1,0,right_large_curve
34800,CURVE_TRACE,258,294,777,803,30,2,0,17600,86.2,-0.4,70,0.243,257.7,0,1,1,1,0,0,2577.0,2577.0,62,0,0,1,1,0,right_large_curve
34900,CURVE_TRACE,234,291,787,803,30,2,0,17700,86.1,0.1,66,0.235,258.36,0,1,1,1,0,0,2583.6,2583.6,60,0,0,1,1,0,right_large_curve
35000,CURVE_TRACE,287,286,755,819,30,2,0,17800,85.0,-0.2,66,0.23,259.0,0,1,1,1,0,0,2590.0,2590.0,59,0,0,1,1,0,right_large_curve
35100,CURVE_TRACE,260,252,774,778,30,2,0,17900,83.9,-0.5,66,0.248,259.7,0,1,1,1,0,0,2597.0,2597.0,63,0,0,1,1,0,right_large_curve
35200,CURVE_TRACE,254,278,797,769,30,2,0,18000,85.3,0.6,68,0.239,260.37,0,1,1,1,0,0,2603.7,2603.7,61,0,0,1,1,0,right_large_curve
35300,CURVE_TRACE,277,227,786,760,30,2,0,18100,85.4,0.3,66,0.228,261.01,0,1,1,1,0,0,2610.1,2610.1,58,0,0,1,1,0,right_large_curve
35400,CURVE_TRACE,230,243,762,776,30,2,0,18200,84.7,1.5,67,0.241,261.68,0,1,1,1,0,0,2616.8,2616.8,61,0,0,1,1,0,right_large_curve
35500,CURVE_TRACE,227,261,765,782,30,2,0,18300,84.9,0.4,68,0.239,262.35,0,1,1,1,0,0,2623.5,2623.5,61,0,0,1,1,0,right_large_curve
35600,CURVE_TRACE,253,277,773,778,30,2,0,18400,85.7,0.6,69,0.232,263.0,0,1,1,1,0,0,2630.0,2630.0,59,0,0,1,1,0,right_large_curve
35700,CURVE_TRACE,268,283,763,784,30,2,0,18500,84.1,-0.4,68,0.226,263.63,0,1,1,1,0,0,2636.3,2636.3,58,0,0,1,1,0,right_large_curve
35800,CURVE_TRACE,289,278,774,767,30,2,0,18600,83.6,-0.1,66,0.244,264.31,0,1,1,1,0,0,2643.1,2643.1,62,0,0,1,1,0,right_large_curve
35900,CURVE_TRACE,293,289,770,766,30,2,0,18700,85.1,0.6,68,0.254,265.03,0,1,1,1,0,0,2650.3,2650.3,65,0,0,1,1,0,right_large_curve
36000,CURVE_TRACE,225,280,821,808,30,2,0,18800,84.8,1.3,67,0.247,265.72,0,1,1,1,0,0,2657.2,2657.2,63,0,0,1,1,0,right_large_curve
36100,CURVE_TRACE,286,273,799,767,30,2,0,18900,84.2,-1.3,68,0.239,266.39,0,1,1,1,0,0,2663.9,2663.9,61,0,0,1,1,0,right_large_curve
36200,CURVE_TRACE,235,261,824,807,30,2,0,19000,85.9,-1.1,67,0.248,267.08,0,1,1,1,0,0,2670.8,2670.8,63,0,0,1,1,0,right_large_curve
36300,CURVE_TRACE,291,240,821,755,30,2,0,19100,84.4,0.6,68,0.247,267.77,0,1,1,1,0,0,2677.7,2677.7,63,0,0,1,1,0,right_large_curve
36400,CURVE_TRACE,271,238,774,809,30,2,0,19200,85.1,0.3,70,0.231,268.42,0,1,1,1,0,0,2684.2,2684.2,59,0,0,1,1,0,right_large_curve
36500,CURVE_TRACE,271,260,805,781,30,2,0,19300,84.0,0.2,68,0.242,269.1,0,1,1,1,0,0,2691.0,2691.0,62,0,0,1,1,0,right_large_curve
36600,CURVE_TRACE,286,257,794,799,30,2,0,19400,86.1,0.7,71,0.248,269.79,0,1,1,1,0,0,2697.9,2697.9,63,0,0,1,1,0,right_large_curve
36700,CURVE_TRACE,240,254,812,775,30,2,0,19500,84.5,-1.0,65,0.236,270.45,0,1,1,1,0,0,2704.5,2704.5,60,0,0,1,1,0,right_large_curve
36800,CURVE_TRACE,295,231,775,804,30,2,0,19600,83.9,-1.8,70,0.225,271.09,0,1,1,1,0,0,2710.9,2710.9,57,0,0,1,1,0,right_large_curve
36900,CURVE_TRACE,280,236,763,788,30,2,0,19700,85.7,-0.5,66,0.244,271.77,0,1,1,1,0,0,2717.7,2717.7,62,0,0,1,1,0,right_large_curve
37000,CURVE_TRACE,276,291,791,762,30,2,0,19800,84.8,1.2,71,0.245,272.45,0,1,1,1,0,0,2724.5,2724.5,62,0,0,1,1,0,right_large_curve
37100,CURVE_TRACE,250,291,791,779,30,2,0,19900,85.6,1.0,65,0.24,273.13,0,1,1,1,0,0,2731.3,2731.3,61,0,0,1,1,0,right_large_curve
37200,CURVE_TRACE,246,229,801,785,30,2,0,20000,86.5,-1.8,70,0.228,273.76,0,1,1,1,0,0,2737.6,2737.6,58,0,0,1,1,0,right_large_curve
37300,CURVE_TRACE,276,270,805,806,30,2,0,20100,85.6,-1.1,69,0.223,274.39,0,1,1,1,0,0,2743.9,2743.9,57,0,0,1,1,0,right_large_curve
37400,CURVE_TRACE,236,295,791,799,30,2,0,20200,85.3,1.7,67,0.232,275.04,0,1,1,1,0,0,2750.4,2750.4,59,0,0,1,1,0,right_large_curve
37500,CURVE_TRACE,249,283,806,755,30,2,0,20300,85.2,-1.2,67,0.24,275.71,0,1,1,1,0,0,2757.1,2757.1,61,0,0,1,1,0,right_large_curve
37600,CURVE_TRACE,289,262,798,769,30,2,0,20400,85.1,0.0,71,0.231,276.36,0,1,1,1,0,0,2763.6,2763.6,59,0,0,1,1,0,right_large_curve
37700,CURVE_TRACE,257,281,803,816,30,2,0,20500,85.8,-0.9,71,0.234,277.01,0,1,1,1,0,0,2770.1,2770.1,60,0,0,1,1,0,right_large_curve
37800,CURVE_TRACE,283,228,816,769,30,2,0,20600,86.5,-1.6,67,0.245,277.7,0,1,1,1,0,0,2777.0,2777.0,62,0,0,1,1,0,right_large_curve
37900,CURVE_TRACE,254,265,807,800,30,2,0,20700,84.3,0.1,69,0.247,278.39,0,1,1,1,0,0,2783.9,2783.9,63,0,0,1,1,0,right_large_curve
38000,CURVE_TRACE,261,236,806,798,30,2,0,20800,84.4,0.2,65,0.228,279.03,0,1,1,1,0,0,2790.3,2790.3,58,0,0,1,1,0,right_large_curve
38100,CURVE_TRACE,252,259,778,779,30,2,0,20900,84.2,0.9,68,0.23,279.68,0,1,1,1,0,0,2796.8,2796.8,59,0,0,1,1,0,right_large_curve
38200,CURVE_TRACE,258,251,784,780,30,2,0,21000,84.0,-0.9,71,0.244,280.36,0,1,1,1,0,0,2803.6,2803.6,62,0,0,1,1,0,right_large_curve
38300,CURVE_TRACE,238,240,765,818,30,2,0,21100,86.4,-1.8,69,0.253,281.07,0,1,1,1,0,0,2810.7,2810.7,64,0,0,1,1,0,right_large_curve
38400,CURVE_TRACE,286,272,795,818,30,2,0,21200,86.5,1.3,69,0.24,281.74,0,1,1,1,0,0,2817.4,2817.4,61,0,0,1,1,0,right_large_curve
38500,CURVE_TRACE,290,260,805,783,30,2,0,21300,85.9,0.3,71,0.224,282.37,0,1,1,1,0,0,2823.7,2823.7,57,0,0,1,1,0,right_large_curve
38600,CURVE_TRACE,286,294,759,819,30,2,0,21400,84.0,-0.4,67,0.247,283.06,0,1,1,1,0,0,2830.6,2830.6,63,0,0,1,1,0,right_large_curve
38700,CURVE_TRACE,240,291,813,795,30,2,0,21500,84.6,-1.8,70,0.246,283.75,0,1,1,1,0,0,2837.5,2837.5,63,0,0,1,1,0,right_large_curve
38800,CURVE_TRACE,237,266,801,788,30,2,0,21600,84.9,0.2,66,0.231,284.39,0,1,1,1,0,0,2843.9,2843.9,59,0,0,1,1,0,right_large_curve
38900,CURVE_TRACE,268,271,778,818,30,2,0,21700,84.6,-1.0,68,0.247,285.08,0,1,1,1,0,0,2850.8,2850.8,63,0,0,1,1,0,right_large_curve
39000,CURVE_TRACE,276,260,812,778,30,2,0,21800,84.2,-1.3,69,0.243,285.76,0,1,1,1,0,0,2857.6,2857.6,62,0,0,1,1,0,right_large_curve
39100,CURVE_TRACE,237,259,785,810,30,2,0,21900,86.4,-0.4,71,0.227,286.4,0,1,1,1,0,0,2864.0,2864.0,58,0,0,1,1,0,right_large_curve
39200,CURVE_TRACE,244,285,756,777,30,2,0,22000,86.0,-0.0,68,0.258,287.12,0,1,1,1,0,0,2871.2,2871.2,66,0,0,1,1,0,right_large_curve
39300,CURVE_TRACE,291,293,795,817,30,2,0,22100,83.6,-0.9,67,0.253,287.83,0,1,1,1,0,0,2878.3,2878.3,64,0,0,1,1,0,right_large_curve
39400,CURVE_TRACE,237,245,762,782,30,2,0,22200,83.8,-0.9,71,0.252,288.54,0,1,1,1,0,0,2885.4,2885.4,64,0,0,1,1,0,right_large_curve
39500,CURVE_TRACE,267,258,801,801,30,2,0,22300,84.5,0.2,69,0.251,289.24,0,1,1,1,0,0,2892.4,2892.4,64,0,0,1,1,0,right_large_curve
39600,STRAIGHT_TRACE,807,240,269,780,0,0,100,0,84.0,0.3,91,0.385,290.32,0,1,1,1,0,0,2903.2,2903.2,98,1,0,0,1,0,upper_right_straight
39700,STRAIGHT_TRACE,791,270,266,820,0,0,200,0,83.7,1.0,90,0.378,291.38,0,1,1,1,0,0,2913.8,2913.8,96,1,0,0,1,0,upper_right_straight
39800,STRAIGHT_TRACE,791,284,243,776,0,0,300,0,85.4,1.1,92,0.374,292.43,0,1,1,1,0,0,2924.3,2924.3,95,1,0,0,1,0,upper_right_straight
39900,STRAIGHT_TRACE,806,234,235,775,0,0,400,0,84.4,-1.0,89,0.373,293.47,0,1,1,1,0,0,2934.7,2934.7,95,1,0,0,1,0,upper_right_straight
40000,STRAIGHT_TRACE,789,275,259,811,0,0,500,0,85.3,1.3,93,0.375,294.52,0,1,1,1,0,0,2945.2,2945.2,96,1,0,0,1,0,upper_right_straight
40100,STRAIGHT_TRACE,812,277,246,778,0,0,600,0,85.5,-1.7,93,0.388,295.61,0,1,1,1,0,0,2956.1,2956.1,99,1,0,0,1,0,upper_right_straight
40200,STRAIGHT_TRACE,765,251,246,805,0,0,700,0,84.9,-1.5,87,0.396,296.72,0,1,1,1,0,0,2967.2,2967.2,101,1,0,0,1,0,upper_right_straight
40300,STRAIGHT_TRACE,761,228,275,822,0,0,800,0,85.4,1.8,93,0.366,297.74,0,1,1,1,0,0,2977.4,2977.4,93,1,0,0,1,0,upper_right_straight
40400,STRAIGHT_TRACE,765,274,264,784,0,0,900,0,83.9,0.9,88,0.378,298.8,0,1,1,1,0,0,2988.0,2988.0,96,1,0,0,1,0,upper_right_straight
40500,STRAIGHT_TRACE,822,246,228,759,0,0,1000,0,86.1,-0.5,92,0.395,299.9,0,1,1,1,0,0,2999.0,2999.0,101,1,0,0,1,0,upper_right_straight
40600,STRAIGHT_TRACE,814,294,259,825,0,0,1100,0,85.1,-1.3,90,0.396,301.01,0,1,1,1,0,0,3010.1,3010.1,101,1,0,0,1,0,upper_right_straight
40700,STRAIGHT_TRACE,813,280,292,823,0,0,1200,0,84.2,1.5,89,0.379,302.08,0,1,1,1,0,0,3020.8,3020.8,97,1,0,0,1,0,upper_right_straight
40800,STRAIGHT_TRACE,766,281,264,801,0,0,1300,0,83.5,-0.9,90,0.373,303.12,0,1,1,1,0,0,3031.2,3031.2,95,1,0,0,1,0,upper_right_straight
40900,STRAIGHT_TRACE,772,269,261,815,0,0,1400,0,86.3,-1.8,91,0.395,304.23,0,1,1,1,0,0,3042.3,3042.3,101,1,0,0,1,0,upper_right_straight
41000,STRAIGHT_TRACE,816,263,226,810,0,0,1500,0,83.5,-0.7,93,0.37,305.26,0,1,1,1,0,0,3052.6,3052.6,94,1,0,0,1,0,upper_right_straight
41100,STRAIGHT_TRACE,802,249,277,810,0,0,1600,0,85.4,-0.9,90,0.388,306.35,0,1,1,1,0,0,3063.5,3063.5,99,1,0,0,1,0,upper_right_straight
41200,STRAIGHT_TRACE,803,253,258,765,0,0,1700,0,85.9,0.5,90,0.381,307.41,0,1,1,1,0,0,3074.1,3074.1,97,1,0,0,1,0,upper_right_straight
41300,STRAIGHT_TRACE,789,261,293,789,0,0,1800,0,83.9,-1.1,90,0.364,308.43,0,1,1,1,0,0,3084.3,3084.3,93,1,0,0,1,0,upper_right_straight
41400,STRAIGHT_TRACE,769,283,282,789,0,0,1900,0,83.6,0.4,92,0.369,309.47,0,1,1,1,0,0,3094.7,3094.7,94,1,0,0,1,0,upper_right_straight
41500,STRAIGHT_TRACE,761,293,227,778,0,0,2000,0,84.8,-0.8,87,0.367,310.49,0,1,1,1,0,0,3104.9,3104.9,93,1,0,0,1,0,upper_right_straight
41600,STRAIGHT_TRACE,756,254,236,774,0,0,2100,0,84.4,-0.0,87,0.374,311.54,0,1,1,1,0,0,3115.4,3115.4,95,1,0,0,1,0,upper_right_straight
41700,STRAIGHT_TRACE,818,272,284,759,0,0,2200,0,83.9,-1.5,89,0.389,312.63,0,1,1,1,0,0,3126.3,3126.3,99,1,0,0,1,0,upper_right_straight
41800,STRAIGHT_TRACE,789,275,234,824,0,0,2300,0,84.3,-1.1,90,0.394,313.73,0,1,1,1,0,0,3137.3,3137.3,101,1,0,0,1,0,upper_right_straight
41900,STRAIGHT_TRACE,803,226,240,786,0,0,2400,0,85.7,1.0,90,0.378,314.79,0,1,1,1,0,0,3147.9,3147.9,96,1,0,0,1,0,upper_right_straight
42000,STRAIGHT_TRACE,759,250,283,767,0,0,2500,0,84.7,0.6,91,0.37,315.83,0,1,1,1,0,0,3158.3,3158.3,94,1,0,0,1,0,upper_right_straight
42100,STRAIGHT_TRACE,794,266,245,760,0,0,2600,0,84.3,1.6,92,0.381,316.89,0,1,1,1,0,0,3168.9,3168.9,97,1,0,0,1,0,upper_right_straight
42200,STRAIGHT_TRACE,793,250,271,761,0,0,2700,0,84.2,0.6,93,0.397,318.01,0,1,1,1,0,0,3180.1,3180.1,101,1,0,0,1,0,upper_right_straight
42300,STRAIGHT_TRACE,810,266,226,776,0,0,2800,0,85.9,-0.8,93,0.366,319.03,0,1,1,1,0,0,3190.3,3190.3,93,1,0,0,1,0,upper_right_straight
42400,STRAIGHT_TRACE,756,230,285,774,0,0,2900,0,85.0,1.0,89,0.371,320.07,0,1,1,1,0,0,3200.7,3200.7,95,1,0,0,1,0,upper_right_straight
42500,STRAIGHT_TRACE,798,232,232,800,0,0,3000,0,83.8,-1.2,92,0.381,321.14,0,1,1,1,0,0,3211.4,3211.4,97,1,0,0,1,0,upper_right_straight
42600,STRAIGHT_TRACE,817,254,265,799,0,0,3100,0,83.6,1.4,93,0.388,322.23,0,1,1,1,0,0,3222.3,3222.3,99,1,0,0,1,0,upper_right_straight
42700,STRAIGHT_TRACE,803,270,242,787,0,0,3200,0,84.4,-0.1,87,0.378,323.28,0,1,1,1,0,0,3232.8,3232.8,96,1,0,0,1,0,upper_right_straight
42800,STRAIGHT_TRACE,817,249,248,824,0,0,3300,0,86.1,-0.6,89,0.379,324.34,0,1,1,1,0,0,3243.4,3243.4,97,1,0,0,1,0,upper_right_straight
42900,STRAIGHT_TRACE,825,245,233,822,0,0,3400,0,85.1,-0.2,88,0.391,325.44,0,1,1,1,0,0,3254.4,3254.4,100,1,0,0,1,0,upper_right_straight
43000,STRAIGHT_TRACE,813,225,289,803,0,0,3500,0,86.1,-1.1,92,0.363,326.46,0,1,1,1,0,0,3264.6,3264.6,92,1,0,0,1,0,upper_right_straight
43100,STRAIGHT_TRACE,785,266,233,823,0,0,3600,0,85.0,-0.4,93,0.381,327.52,0,1,1,1,0,0,3275.2,3275.2,97,1,0,0,1,0,upper_right_straight
43200,STRAIGHT_TRACE,825,244,261,796,0,0,3700,0,85.1,0.5,90,0.366,328.55,0,1,1,1,0,0,3285.5,3285.5,93,1,0,0,1,0,upper_right_straight
43300,STRAIGHT_TRACE,763,230,241,777,0,0,3800,0,84.1,-1.7,93,0.366,329.57,0,1,1,1,0,0,3295.7,3295.7,93,1,0,0,1,0,upper_right_straight
43400,STRAIGHT_TRACE,759,274,287,822,0,0,3900,0,84.6,0.7,91,0.371,330.61,0,1,1,1,0,0,3306.1,3306.1,95,1,0,0,1,0,upper_right_straight
43500,STRAIGHT_TRACE,764,226,251,817,0,0,4000,0,83.7,-1.5,93,0.391,331.7,0,1,1,1,0,0,3317.0,3317.0,100,1,0,0,1,0,upper_right_straight
43600,STRAIGHT_TRACE,808,272,232,789,0,0,4100,0,84.4,-1.7,91,0.365,332.73,0,1,1,1,0,0,3327.3,3327.3,93,1,0,0,1,0,upper_right_straight
43700,STRAIGHT_TRACE,782,291,237,767,0,0,4200,0,84.1,-1.0,92,0.376,333.78,0,1,1,1,0,0,3337.8,3337.8,96,1,0,0,1,0,upper_right_straight
43800,STRAIGHT_TRACE,786,247,278,768,0,0,4300,0,84.9,0.5,93,0.375,334.83,0,1,1,1,0,0,3348.3,3348.3,96,1,0,0,1,0,upper_right_straight
43900,STRAIGHT_TRACE,809,238,246,778,0,0,4400,0,84.0,-0.4,91,0.374,335.87,0,1,1,1,0,0,3358.7,3358.7,95,1,0,0,1,0,upper_right_straight
44000,STRAIGHT_TRACE,811,270,265,825,0,0,4500,0,85.4,1.2,89,0.377,336.93,0,1,1,1,0,0,3369.3,3369.3,96,1,0,0,1,0,upper_right_straight
44100,STRAIGHT_TRACE,796,255,294,782,0,0,4600,0,84.3,1.0,90,0.395,338.04,0,1,1,1,0,0,3380.4,3380.4,101,1,0,0,1,0,upper_right_straight
44200,STRAIGHT_TRACE,812,282,275,755,0,0,4700,0,83.5,-1.7,92,0.372,339.08,0,1,1,1,0,0,3390.8,3390.8,95,1,0,0,1,0,upper_right_straight
44300,STRAIGHT_TRACE,772,263,225,793,0,0,4800,0,85.8,-1.0,88,0.373,340.12,0,1,1,1,0,0,3401.2,3401.2,95,1,0,0,1,0,upper_right_straight
44400,STRAIGHT_TRACE,790,295,290,774,0,0,4900,0,83.9,-1.7,87,0.375,341.17,0,1,1,1,0,0,3411.7,3411.7,96,1,0,0,1,0,upper_right_straight
44500,STRAIGHT_TRACE,801,256,254,787,0,0,5000,0,85.2,-0.7,93,0.383,342.25,0,1,1,1,0,0,3422.5,3422.5,98,1,0,0,1,0,upper_right_straight
44600,STRAIGHT_TRACE,782,234,266,816,0,0,5100,0,85.6,-0.0,88,0.394,343.35,0,1,1,1,0,0,3433.5,3433.5,101,1,0,0,1,0,upper_right_straight
44700,STRAIGHT_TRACE,767,263,229,803,0,0,5200,0,84.5,1.0,87,0.395,344.46,0,1,1,1,0,0,3444.6,3444.6,101,1,0,0,1,0,upper_right_straight
44800,STRAIGHT_TRACE,810,278,240,784,0,0,5300,0,83.5,0.6,92,0.384,345.53,0,1,1,1,0,0,3455.3,3455.3,98,1,0,0,1,0,upper_right_straight
44900,STRAIGHT_TRACE,803,231,264,822,0,0,5400,0,84.5,-0.7,87,0.382,346.6,0,1,1,1,0,0,3466.0,3466.0,97,1,0,0,1,0,upper_right_straight
45000,STRAIGHT_TRACE,783,244,231,805,0,0,5500,0,83.8,0.9,90,0.383,347.67,0,1,1,1,0,0,3476.7,3476.7,98,1,0,0,1,0,upper_right_straight
45100,STRAIGHT_TRACE,810,262,275,773,0,0,5600,0,85.7,-0.6,88,0.379,348.73,0,1,1,1,0,0,3487.3,3487.3,97,1,0,0,1,0,upper_right_straight
45200,STRAIGHT_TRACE,825,276,258,765,0,0,5700,0,83.9,0.0,90,0.39,349.83,0,1,1,1,0,0,3498.3,3498.3,99,1,0,0,1,0,upper_right_straight
45300,STRAIGHT_TRACE,772,286,250,817,0,0,5800,0,85.3,0.5,90,0.369,350.86,0,1,1,1,0,0,3508.6,3508.6,94,1,0,0,1,0,upper_right_straight
45400,STRAIGHT_TRACE,822,256,256,764,0,0,5900,0,86.3,1.0,89,0.374,351.91,0,1,1,1,0,0,3519.1,3519.1,95,1,0,0,1,0,upper_right_straight
45500,STRAIGHT_TRACE,766,239,277,809,0,0,6000,0,85.3,-0.5,89,0.374,352.95,0,1,1,1,0,0,3529.5,3529.5,95,1,0,0,1,0,upper_right_straight
45600,STRAIGHT_TRACE,758,264,246,799,0,0,6100,0,85.4,1.2,91,0.391,354.05,0,1,1,1,0,0,3540.5,3540.5,100,1,0,0,1,0,upper_right_straight
45700,STRAIGHT_TRACE,811,230,254,780,0,0,6200,0,86.1,-0.5,92,0.389,355.14,0,1,1,1,0,0,3551.4,3551.4,99,1,0,0,1,0,upper_right_straight
45800,STRAIGHT_TRACE,769,231,256,773,0,0,6300,0,84.5,1.2,93,0.372,356.18,0,1,1,1,0,0,3561.8,3561.8,95,1,0,0,1,0,upper_right_straight
45900,STRAIGHT_TRACE,769,264,282,815,0,0,6400,0,84.1,-0.6,87,0.389,357.27,0,1,1,1,0,0,3572.7,3572.7,99,1,0,0,1,0,upper_right_straight
46000,STRAIGHT_TRACE,824,291,258,825,0,0,6500,0,85.6,0.4,90,0.398,358.38,0,1,1,1,0,0,3583.8,3583.8,101,1,0,0,1,0,upper_right_straight
46100,STRAIGHT_TRACE,757,273,292,760,0,0,6600,0,85.9,-1.2,89,0.372,359.42,0,1,1,1,0,0,3594.2,3594.2,95,1,0,0,1,0,upper_right_straight
46200,STRAIGHT_TRACE,789,231,284,756,0,0,6700,0,86.1,-0.4,87,0.372,360.46,0,1,1,1,0,0,3604.6,3604.6,95,1,0,0,1,0,upper_right_straight
46300,STRAIGHT_TRACE,801,238,227,792,0,0,6800,0,86.4,1.4,93,0.376,361.52,0,1,1,1,0,0,3615.2,3615.2,96,1,0,0,1,0,upper_right_straight
46400,STRAIGHT_TRACE,820,237,265,817,0,0,6900,0,84.1,0.3,93,0.365,362.54,0,1,1,1,0,0,3625.4,3625.4,93,1,0,0,1,0,upper_right_straight
46500,STRAIGHT_TRACE,813,227,230,786,0,0,7000,0,85.7,-0.7,91,0.38,363.6,0,1,1,1,0,0,3636.0,3636.0,97,1,0,0,1,0,upper_right_straight
46600,STRAIGHT_TRACE,757,269,270,800,0,0,7100,0,86.4,-0.7,92,0.398,364.72,0,1,1,1,0,0,3647.2,3647.2,101,1,0,0,1,0,upper_right_straight
46700,STRAIGHT_TRACE,790,232,257,804,0,0,7200,0,86.3,1.8,93,0.396,365.82,0,1,1,1,0,0,3658.2,3658.2,101,1,0,0,1,0,upper_right_straight
46800,STRAIGHT_TRACE,783,244,268,805,0,0,7300,0,85.1,-1.3,92,0.388,366.91,0,1,1,1,0,0,3669.1,3669.1,99,1,0,0,1,0,upper_right_straight
46900,STRAIGHT_TRACE,784,278,255,774,0,0,7400,0,84.5,1.7,90,0.395,368.02,0,1,1,1,0,0,3680.2,3680.2,101,1,0,0,1,0,upper_right_straight
47000,STRAIGHT_TRACE,824,241,251,772,0,0,7500,0,86.1,0.1,91,0.391,369.11,0,1,1,1,0,0,3691.1,3691.1,100,1,0,0,1,0,upper_right_straight
47100,STRAIGHT_TRACE,794,292,242,810,0,0,7600,0,86.3,-1.3,93,0.396,370.22,0,1,1,1,0,0,3702.2,3702.2,101,1,0,0,1,0,upper_right_straight
47200,STRAIGHT_TRACE,795,233,293,770,0,0,7700,0,85.7,-0.7,88,0.394,371.32,0,1,1,1,0,0,3713.2,3713.2,100,1,0,0,1,0,upper_right_straight
47300,STRAIGHT_TRACE,795,277,277,793,0,0,7800,0,85.4,0.9,90,0.392,372.42,0,1,1,1,0,0,3724.2,3724.2,100,1,0,0,1,0,upper_right_straight
47400,STRAIGHT_TRACE,790,244,249,768,0,0,7900,0,85.3,-1.1,88,0.389,373.51,0,1,1,1,0,0,3735.1,3735.1,99,1,0,0,1,0,upper_right_straight
47500,STRAIGHT_TRACE,789,254,254,784,0,0,8000,0,85.8,-1.7,92,0.365,374.53,0,1,1,1,0,0,3745.3,3745.3,93,1,0,0,1,0,upper_right_straight
47600,STRAIGHT_TRACE,772,289,285,802,0,0,8100,0,83.9,1.3,88,0.38,375.59,0,1,1,1,0,0,3755.9,3755.9,97,1,0,0,1,0,upper_right_straight
47700,STRAIGHT_TRACE,779,253,229,807,0,0,8200,0,86.4,1.7,93,0.395,376.7,0,1,1,1,0,0,3767.0,3767.0,101,1,0,0,1,0,upper_right_straight
47800,STRAIGHT_TRACE,783,250,251,763,0,0,8300,0,86.1,1.5,88,0.397,377.81,0,1,1,1,0,0,3778.1,3778.1,101,1,0,0,1,0,upper_right_straight
47900,STRAIGHT_TRACE,817,266,283,786,0,0,8400,0,85.7,-0.3,90,0.364,378.83,0,1,1,1,0,0,3788.3,3788.3,93,1,0,0,1,0,upper_right_straight
48000,STRAIGHT_TRACE,803,265,275,823,0,0,8500,0,83.6,0.5,91,0.387,379.91,0,1,1,1,0,0,3799.1,3799.1,99,1,0,0,1,0,upper_right_straight
48100,LINE_TRACE,768,812,813,760,0,0,8600,100,85.7,0.1,88,0.296,380.74,0,1,1,1,0,0,3807.4,3807.4,76,1,1,1,1,0,upper_cross_line_not_goal
48200,LINE_TRACE,804,821,761,779,0,0,8700,200,85.8,-0.2,89,0.314,381.62,0,1,1,1,0,0,3816.2,3816.2,80,1,1,1,1,0,upper_cross_line_not_goal
48300,LINE_TRACE,791,814,776,809,0,0,8800,300,85.1,0.4,89,0.284,382.42,0,1,1,1,0,0,3824.2,3824.2,72,1,1,1,1,0,upper_cross_line_not_goal
48400,LINE_TRACE,773,814,812,766,0,0,8900,400,85.3,0.0,92,0.288,383.23,0,1,1,1,0,0,3832.3,3832.3,74,1,1,1,1,0,upper_cross_line_not_goal
48500,LINE_TRACE,824,772,805,807,0,0,9000,500,85.3,-0.2,89,0.288,384.03,0,1,1,1,0,0,3840.3,3840.3,74,1,1,1,1,0,upper_cross_line_not_goal
48600,LINE_TRACE,780,813,766,787,0,0,9100,600,85.9,0.7,89,0.315,384.91,0,1,1,1,0,0,3849.1,3849.1,80,1,1,1,1,0,upper_cross_line_not_goal
48700,LINE_TRACE,770,766,769,812,0,0,9200,700,84.7,-0.5,92,0.301,385.76,0,1,1,1,0,0,3857.6,3857.6,77,1,1,1,1,0,upper_cross_line_not_goal
48800,LINE_TRACE,820,775,803,825,0,0,9300,800,84.5,-1.6,90,0.288,386.56,0,1,1,1,0,0,3865.6,3865.6,73,1,1,1,1,0,upper_cross_line_not_goal
48900,LINE_TRACE,774,775,773,777,0,0,9400,900,84.4,0.8,93,0.297,387.4,0,1,1,1,0,0,3874.0,3874.0,76,1,1,1,1,0,upper_cross_line_not_goal
49000,LINE_TRACE,812,791,778,770,0,0,9500,1000,85.8,1.7,88,0.282,388.19,0,1,1,1,0,0,3881.9,3881.9,72,1,1,1,1,0,upper_cross_line_not_goal
49100,LINE_TRACE,756,813,818,818,0,0,9600,1100,85.0,1.1,91,0.304,389.04,0,1,1,1,0,0,3890.4,3890.4,77,1,1,1,1,0,upper_cross_line_not_goal
49200,LINE_TRACE,782,815,813,807,0,0,9700,1200,84.2,-1.5,90,0.304,389.89,0,1,1,1,0,0,3898.9,3898.9,77,1,1,1,1,0,upper_cross_line_not_goal
49300,LINE_TRACE,825,790,781,761,0,0,9800,1300,83.6,-1.3,88,0.306,390.74,0,1,1,1,0,0,3907.4,3907.4,78,1,1,1,1,0,upper_cross_line_not_goal
49400,LINE_TRACE,759,793,797,766,0,0,9900,1400,84.0,-1.4,87,0.318,391.63,0,1,1,1,0,0,3916.3,3916.3,81,1,1,1,1,0,upper_cross_line_not_goal
