time_ms,state,s1,s2,s3,s4,line_pos,line_error,straight_ms,curve_ms,distance_cm,roll_deg,servo_deg,drive_speed,estimated_distance_cm,error_flags,ultrasonic_ok,mpu_ok,color_ok,all_zero,event_code,estimated_distance_mm,course_distance_mm,motor_pwm,s1_line,s2_line,s3_line,s4_line,ultrasonic_detected,course_segment
37000,CURVE_TRACE,260,260,790,790,30,2,0,19800,85.0,0.0,68,0.24,272.83,0,1,1,1,0,0,2728.3,2728.3,61,0,0,1,1,0,right_large_curve
37100,CURVE_TRACE,260,260,790,790,30,2,0,19900,85.0,0.0,68,0.24,273.5,0,1,1,1,0,0,2735.0,2735.0,61,0,0,1,1,0,right_large_curve
37200,CURVE_TRACE,260,260,790,790,30,2,0,20000,85.0,0.0,68,0.24,274.18,0,1,1,1,0,0,2741.8,2741.8,61,0,0,1,1,0,right_large_curve
37300,CURVE_TRACE,260,260,790,790,30,2,0,20100,85.0,0.0,68,0.24,274.85,0,1,1,1,0,0,2748.5,2748.5,61,0,0,1,1,0,right_large_curve
37400,CURVE_TRACE,260,260,790,790,30,2,0,20200,85.0,0.0,68,0.24,275.52,0,1,1,1,0,0,2755.2,2755.2,61,0,0,1,1,0,right_large_curve
37500,CURVE_TRACE,260,260,790,790,30,2,0,20300,85.0,0.0,68,0.24,276.19,0,1,1,1,0,0,2761.9,2761.9,61,0,0,1,1,0,right_large_curve
37600,CURVE_TRACE,260,260,790,790,30,2,0,20400,85.0,0.0,68,0.24,276.86,0,1,1,1,0,0,2768.6,2768.6,61,0,0,1,1,0,right_large_curve
37700,CURVE_TRACE,260,260,790,790,30,2,0,20500,85.0,0.0,68,0.24,277.54,0,1,1,1,0,0,2775.4,2775.4,61,0,0,1,1,0,right_large_curve
37800,CURVE_TRACE,260,260,790,790,30,2,0,20600,85.0,0.0,68,0.24,278.21,0,1,1,1,0,0,2782.1,2782.1,61,0,0,1,1,0,right_large_curve
37900,CURVE_TRACE,260,260,790,790,30,2,0,20700,85.0,0.0,68,0.24,278.88,0,1,1,1,0,0,2788.8,2788.8,61,0,0,1,1,0,right_large_curve
38000,CURVE_TRACE,260,260,790,790,30,2,0,20800,85.0,0.0,68,0.24,279.55,0,1,1,1,0,0,2795.5,2795.5,61,0,0,1,1,0,right_large_curve
38100,CURVE_TRACE,260,260,790,790,30,2,0,20900,85.0,0.0,68,0.24,280.22,0,1,1,1,0,0,2802.2,2802.2,61,0,0,1,1,0,right_large_curve
38200,CURVE_TRACE,260,260,790,790,30,2,0,21000,85.0,0.0,68,0.24,280.9,0,1,1,1,0,0,2809.0,2809.0,61,0,0,1,1,0,right_large_curve
38300,CURVE_TRACE,260,260,790,790,30,2,0,21100,85.0,0.0,68,0.24,281.57,0,1,1,1,0,0,2815.7,2815.7,61,0,0,1,1,0,right_large_curve
38400,CURVE_TRACE,260,260,790,790,30,2,0,21200,85.0,0.0,68,0.24,282.24,0,1,1,1,0,0,2822.4,2822.4,61,0,0,1,1,0,right_large_curve
38500,CURVE_TRACE,260,260,790,790,30,2,0,21300,85.0,0.0,68,0.24,282.91,0,1,1,1,0,0,2829.1,2829.1,61,0,0,1,1,0,right_large_curve
38600,CURVE_TRACE,260,260,790,790,30,2,0,21400,85.0,0.0,68,0.24,283.58,0,1,1,1,0,0,2835.8,2835.8,61,0,0,1,1,0,right_large_curve
38700,CURVE_TRACE,260,260,790,790,30,2,0,21500,85.0,0.0,68,0.24,284.26,0,1,1,1,0,0,2842.6,2842.6,61,0,0,1,1,0,right_large_curve
38800,CURVE_TRACE,260,260,790,790,30,2,0,21600,85.0,0.0,68,0.24,284.93,0,1,1,1,0,0,2849.3,2849.3,61,0,0,1,1,0,right_large_curve
38900,CURVE_TRACE,260,260,790,790,30,2,0,21700,85.0,0.0,68,0.24,285.6,0,1,1,1,0,0,2856.0,2856.0,61,0,0,1,1,0,right_large_curve
39000,CURVE_TRACE,260,260,790,790,30,2,0,21800,85.0,0.0,68,0.24,286.27,0,1,1,1,0,0,2862.7,2862.7,61,0,0,1,1,0,right_large_curve
39100,CURVE_TRACE,260,260,790,790,30,2,0,21900,85.0,0.0,68,0.24,286.94,0,1,1,1,0,0,2869.4,2869.4,61,0,0,1,1,0,right_large_curve
39200,CURVE_TRACE,260,260,790,790,30,2,0,22000,85.0,0.0,68,0.24,287.62,0,1,1,1,0,0,2876.2,2876.2,61,0,0,1,1,0,right_large_curve
39300,CURVE_TRACE,260,260,790,790,30,2,0,22100,85.0,0.0,68,0.24,288.29,0,1,1,1,0,0,2882.9,2882.9,61,0,0,1,1,0,right_large_curve
39400,CURVE_TRACE,260,260,790,790,30,2,0,22200,85.0,0.0,68,0.24,288.96,0,1,1,1,0,0,2889.6,2889.6,61,0,0,1,1,0,right_large_curve
39500,CURVE_TRACE,260,260,790,790,30,2,0,22300,85.0,0.0,68,0.24,289.63,0,1,1,1,0,0,2896.3,2896.3,61,0,0,1,1,0,right_large_curve
39600,STRAIGHT_TRACE,790,260,260,790,0,0,100,0,85.0,0.0,90,0.38,290.7,0,1,1,1,0,0,2907.0,2907.0,97,1,0,0,1,0,upper_right_straight
39700,STRAIGHT_TRACE,790,260,260,790,0,0,200,0,85.0,0.0,90,0.38,291.76,0,1,1,1,0,0,2917.6,2917.6,97,1,0,0,1,0,upper_right_straight
39800,STRAIGHT_TRACE,790,260,260,790,0,0,300,0,85.0,0.0,90,0.38,292.82,0,1,1,1,0,0,2928.2,2928.2,97,1,0,0,1,0,upper_right_straight
39900,STRAIGHT_TRACE,790,260,260,790,0,0,400,0,85.0,0.0,90,0.38,293.89,0,1,1,1,0,0,2938.9,2938.9,97,1,0,0,1,0,upper_right_straight
40000,STRAIGHT_TRACE,790,260,260,790,0,0,500,0,85.0,0.0,90,0.38,294.95,0,1,1,1,0,0,2949.5,2949.5,97,1,0,0,1,0,upper_right_straight
40100,STRAIGHT_TRACE,790,260,260,790,0,0,600,0,85.0,0.0,90,0.38,296.02,0,1,1,1,0,0,2960.2,2960.2,97,1,0,0,1,0,upper_right_straight
40200,STRAIGHT_TRACE,790,260,260,790,0,0,700,0,85.0,0.0,90,0.38,297.08,0,1,1,1,0,0,2970.8,2970.8,97,1,0,0,1,0,upper_right_straight
40300,STRAIGHT_TRACE,790,260,260,790,0,0,800,0,85.0,0.0,90,0.38,298.14,0,1,1,1,0,0,2981.4,2981.4,97,1,0,0,1,0,upper_right_straight
40400,STRAIGHT_TRACE,790,260,260,790,0,0,900,0,85.0,0.0,90,0.38,299.21,0,1,1,1,0,0,2992.1,2992.1,97,1,0,0,1,0,upper_right_straight
40500,STRAIGHT_TRACE,790,260,260,790,0,0,1000,0,85.0,0.0,90,0.38,300.27,0,1,1,1,0,0,3002.7,3002.7,97,1,0,0,1,0,upper_right_straight
40600,STRAIGHT_TRACE,790,260,260,790,0,0,1100,0,85.0,0.0,90,0.38,301.34,0,1,1,1,0,0,3013.4,3013.4,97,1,0,0,1,0,upper_right_straight
40700,STRAIGHT_TRACE,790,260,260,790,0,0,1200,0,85.0,0.0,90,0.38,302.4,0,1,1,1,0,0,3024.0,3024.0,97,1,0,0,1,0,upper_right_straight
40800,STRAIGHT_TRACE,790,260,260,790,0,0,1300,0,85.0,0.0,90,0.38,303.46,0,1,1,1,0,0,3034.6,3034.6,97,1,0,0,1,0,upper_right_straight
40900,STRAIGHT_TRACE,790,260,260,790,0,0,1400,0,85.0,0.0,90,0.38,304.53,0,1,1,1,0,0,3045.3,3045.3,97,1,0,0,1,0,upper_right_straight
41000,STRAIGHT_TRACE,790,260,260,790,0,0,1500,0,85.0,0.0,90,0.38,305.59,0,1,1,1,0,0,3055.9,3055.9,97,1,0,0,1,0,upper_right_straight
41100,STRAIGHT_TRACE,790,260,260,790,0,0,1600,0,85.0,0.0,90,0.38,306.66,0,1,1,1,0,0,3066.6,3066.6,97,1,0,0,1,0,upper_right_straight
41200,STRAIGHT_TRACE,790,260,260,790,0,0,1700,0,85.0,0.0,90,0.38,307.72,0,1,1,1,0,0,3077.2,3077.2,97,1,0,0,1,0,upper_right_straight
41300,STRAIGHT_TRACE,790,260,260,790,0,0,1800,0,85.0,0.0,90,0.38,308.78,0,1,1,1,0,0,3087.8,3087.8,97,1,0,0,1,0,upper_right_straight
41400,STRAIGHT_TRACE,790,260,260,790,0,0,1900,0,85.0,0.0,90,0.38,309.85,0,1,1,1,0,0,3098.5,3098.5,97,1,0,0,1,0,upper_right_straight
41500,STRAIGHT_TRACE,790,260,260,790,0,0,2000,0,85.0,0.0,90,0.38,310.91,0,1,1,1,0,0,3109.1,3109.1,97,1,0,0,1,0,upper_right_straight
41600,STRAIGHT_TRACE,790,260,260,790,0,0,2100,0,85.0,0.0,90,0.38,311.98,0,1,1,1,0,0,3119.8,3119.8,97,1,0,0,1,0,upper_right_straight
41700,STRAIGHT_TRACE,790,260,260,790,0,0,2200,0,85.0,0.0,90,0.38,313.04,0,1,1,1,0,0,3130.4,3130.4,97,1,0,0,1,0,upper_right_straight
41800,STRAIGHT_TRACE,790,260,260,790,0,0,2300,0,85.0,0.0,90,0.38,314.1,0,1,1,1,0,0,3141.0,3141.0,97,1,0,0,1,0,upper_right_straight
41900,STRAIGHT_TRACE,790,260,260,790,0,0,2400,0,85.0,0.0,90,0.38,315.17,0,1,1,1,0,0,3151.7,3151.7,97,1,0,0,1,0,upper_right_straight
42000,STRAIGHT_TRACE,790,260,260,790,0,0,2500,0,85.0,0.0,90,0.38,316.23,0,1,1,1,0,0,3162.3,3162.3,97,1,0,0,1,0,upper_right_straight
42100,STRAIGHT_TRACE,790,260,260,790,0,0,2600,0,85.0,0.0,90,0.38,317.3,0,1,1,1,0,0,3173.0,3173.0,97,1,0,0,1,0,upper_right_straight
42200,STRAIGHT_TRACE,790,260,260,790,0,0,2700,0,85.0,0.0,90,0.38,318.36,0,1,1,1,0,0,3183.6,3183.6,97,1,0,0,1,0,upper_right_straight
42300,STRAIGHT_TRACE,790,260,260,790,0,0,2800,0,85.0,0.0,90,0.38,319.42,0,1,1,1,0,0,3194.2,3194.2,97,1,0,0,1,0,upper_right_straight
42400,STRAIGHT_TRACE,790,260,260,790,0,0,2900,0,85.0,0.0,90,0.38,320.49,0,1,1,1,0,0,3204.9,3204.9,97,1,0,0,1,0,upper_right_straight
42500,STRAIGHT_TRACE,790,260,260,790,0,0,3000,0,85.0,0.0,90,0.38,321.55,0,1,1,1,0,0,3215.5,3215.5,97,1,0,0,1,0,upper_right_straight
42600,STRAIGHT_TRACE,790,260,260,790,0,0,3100,0,85.0,0.0,90,0.38,322.62,0,1,1,1,0,0,3226.2,3226.2,97,1,0,0,1,0,upper_right_straight
42700,STRAIGHT_TRACE,790,260,260,790,0,0,3200,0,85.0,0.0,90,0.38,323.68,0,1,1,1,0,0,3236.8,3236.8,97,1,0,0,1,0,upper_right_straight
42800,STRAIGHT_TRACE,790,260,260,790,0,0,3300,0,85.0,0.0,90,0.38,324.74,0,1,1,1,0,0,3247.4,3247.4,97,1,0,0,1,0,upper_right_straight
42900,STRAIGHT_TRACE,790,260,260,790,0,0,3400,0,85.0,0.0,90,0.38,325.81,0,1,1,1,0,0,3258.1,3258.1,97,1,0,0,1,0,upper_right_straight
43000,STRAIGHT_TRACE,790,260,260,790,0,0,3500,0,85.0,0.0,90,0.38,326.87,0,1,1,1,0,0,3268.7,3268.7,97,1,0,0,1,0,upper_right_straight
43100,STRAIGHT_TRACE,790,260,260,790,0,0,3600,0,85.0,0.0,90,0.38,327.94,0,1,1,1,0,0,3279.4,3279.4,97,1,0,0,1,0,upper_right_straight
43200,STRAIGHT_TRACE,790,260,260,790,0,0,3700,0,85.0,0.0,90,0.38,329.0,0,1,1,1,0,0,3290.0,3290.0,97,1,0,0,1,0,upper_right_straight
43300,STRAIGHT_TRACE,790,260,260,790,0,0,3800,0,85.0,0.0,90,0.38,330.06,0,1,1,1,0,0,3300.6,3300.6,97,1,0,0,1,0,upper_right_straight
43400,STRAIGHT_TRACE,790,260,260,790,0,0,3900,0,85.0,0.0,90,0.38,331.13,0,1,1,1,0,0,3311.3,3311.3,97,1,0,0,1,0,upper_right_straight
43500,STRAIGHT_TRACE,790,260,260,790,0,0,4000,0,85.0,0.0,90,0.38,332.19,0,1,1,1,0,0,3321.9,3321.9,97,1,0,0,1,0,upper_right_straight
43600,STRAIGHT_TRACE,790,260,260,790,0,0,4100,0,85.0,0.0,90,0.38,333.26,0,1,1,1,0,0,3332.6,3332.6,97,1,0,0,1,0,upper_right_straight
43700,STRAIGHT_TRACE,790,260,260,790,0,0,4200,0,85.0,0.0,90,0.38,334.32,0,1,1,1,0,0,3343.2,3343.2,97,1,0,0,1,0,upper_right_straight
43800,STRAIGHT_TRACE,790,260,260,790,0,0,4300,0,85.0,0.0,90,0.38,335.38,0,1,1,1,0,0,3353.8,3353.8,97,1,0,0,1,0,upper_right_straight
43900,STRAIGHT_TRACE,790,260,260,790,0,0,4400,0,85.0,0.0,90,0.38,336.45,0,1,1,1,0,0,3364.5,3364.5,97,1,0,0,1,0,upper_right_straight
44000,STRAIGHT_TRACE,790,260,260,790,0,0,4500,0,85.0,0.0,90,0.38,337.51,0,1,1,1,0,0,3375.1,3375.1,97,1,0,0,1,0,upper_right_straight
44100,STRAIGHT_TRACE,790,260,260,790,0,0,4600,0,85.0,0.0,90,0.38,338.58,0,1,1,1,0,0,3385.8,3385.8,97,1,0,0,1,0,upper_right_straight
44200,STRAIGHT_TRACE,790,260,260,790,0,0,4700,0,85.0,0.0,90,0.38,339.64,0,1,1,1,0,0,3396.4,3396.4,97,1,0,0,1,0,upper_right_straight
44300,STRAIGHT_TRACE,790,260,260,790,0,0,4800,0,85.0,0.0,90,0.38,340.7,0,1,1,1,0,0,3407.0,3407.0,97,1,0,0,1,0,upper_right_straight
44400,STRAIGHT_TRACE,790,260,260,790,0,0,4900,0,85.0,0.0,90,0.38,341.77,0,1,1,1,0,0,3417.7,3417.7,97,1,0,0,1,0,upper_right_straight
44500,STRAIGHT_TRACE,790,260,260,790,0,0,5000,0,85.0,0.0,90,0.38,342.83,0,1,1,1,0,0,3428.3,3428.3,97,1,0,0,1,0,upper_right_straight
44600,STRAIGHT_TRACE,790,260,260,790,0,0,5100,0,85.0,0.0,90,0.38,343.9,0,1,1,1,0,0,3439.0,3439.0,97,1,0,0,1,0,upper_right_straight
44700,STRAIGHT_TRACE,790,260,260,790,0,0,5200,0,85.0,0.0,90,0.38,344.96,0,1,1,1,0,0,3449.6,3449.6,97,1,0,0,1,0,upper_right_straight
44800,STRAIGHT_TRACE,790,260,260,790,0,0,5300,0,85.0,0.0,90,0.38,346.02,0,1,1,1,0,0,3460.2,3460.2,97,1,0,0,1,0,upper_right_straight
44900,STRAIGHT_TRACE,790,260,260,790,0,0,5400,0,85.0,0.0,90,0.38,347.09,0,1,1,1,0,0,3470.9,3470.9,97,1,0,0,1,0,upper_right_straight
45000,STRAIGHT_TRACE,790,260,260,790,0,0,5500,0,85.0,0.0,90,0.38,348.15,0,1,1,1,0,0,3481.5,3481.5,97,1,0,0,1,0,upper_right_straight
45100,STRAIGHT_TRACE,790,260,260,790,0,0,5600,0,85.0,0.0,90,0.38,349.22,0,1,1,1,0,0,3492.2,3492.2,97,1,0,0,1,0,upper_right_straight
45200,STRAIGHT_TRACE,790,260,260,790,0,0,5700,0,85.0,0.0,90,0.38,350.28,0,1,1,1,0,0,3502.8,3502.8,97,1,0,0,1,0,upper_right_straight
45300,STRAIGHT_TRACE,790,260,260,790,0,0,5800,0,85.0,0.0,90,0.38,351.34,0,1,1,1,0,0,3513.4,3513.4,97,1,0,0,1,0,upper_right_straight
45400,STRAIGHT_TRACE,790,260,260,790,0,0,5900,0,85.0,0.0,90,0.38,352.41,0,1,1,1,0,0,3524.1,3524.1,97,1,0,0,1,0,upper_right_straight
45500,STRAIGHT_TRACE,790,260,260,790,0,0,6000,0,85.0,0.0,90,0.38,353.47,0,1,1,1,0,0,3534.7,3534.7,97,1,0,0,1,0,upper_right_straight
45600,STRAIGHT_TRACE,790,260,260,790,0,0,6100,0,85.0,0.0,90,0.38,354.54,0,1,1,1,0,0,3545.4,3545.4,97,1,0,0,1,0,upper_right_straight
45700,STRAIGHT_TRACE,790,260,260,790,0,0,6200,0,85.0,0.0,90,0.38,355.6,0,1,1,1,0,0,3556.0,3556.0,97,1,0,0,1,0,upper_right_straight
45800,STRAIGHT_TRACE,790,260,260,790,0,0,6300,0,85.0,0.0,90,0.38,356.66,0,1,1,1,0,0,3566.6,3566.6,97,1,0,0,1,0,upper_right_straight
45900,STRAIGHT_TRACE,790,260,260,790,0,0,6400,0,85.0,0.0,90,0.38,357.73,0,1,1,1,0,0,3577.3,3577.3,97,1,0,0,1,0,upper_right_straight
46000,STRAIGHT_TRACE,790,260,260,790,0,0,6500,0,85.0,0.0,90,0.38,358.79,0,1,1,1,0,0,3587.9,3587.9,97,1,0,0,1,0,upper_right_straight
46100,STRAIGHT_TRACE,790,260,260,790,0,0,6600,0,85.0,0.0,90,0.38,359.86,0,1,1,1,0,0,3598.6,3598.6,97,1,0,0,1,0,upper_right_straight
46200,STRAIGHT_TRACE,790,260,260,790,0,0,6700,0,85.0,0.0,90,0.38,360.92,0,1,1,1,0,0,3609.2,3609.2,97,1,0,0,1,0,upper_right_straight
46300,STRAIGHT_TRACE,790,260,260,790,0,0,6800,0,85.0,0.0,90,0.38,361.98,0,1,1,1,0,0,3619.8,3619.8,97,1,0,0,1,0,upper_right_straight
46400,STRAIGHT_TRACE,790,260,260,790,0,0,6900,0,85.0,0.0,90,0.38,363.05,0,1,1,1,0,0,3630.5,3630.5,97,1,0,0,1,0,upper_right_straight
46500,STRAIGHT_TRACE,790,260,260,790,0,0,7000,0,85.0,0.0,90,0.38,364.11,0,1,1,1,0,0,3641.1,3641.1,97,1,0,0,1,0,upper_right_straight
46600,STRAIGHT_TRACE,790,260,260,790,0,0,7100,0,85.0,0.0,90,0.38,365.18,0,1,1,1,0,0,3651.8,3651.8,97,1,0,0,1,0,upper_right_straight
46700,STRAIGHT_TRACE,790,260,260,790,0,0,7200,0,85.0,0.0,90,0.38,366.24,0,1,1,1,0,0,3662.4,3662.4,97,1,0,0,1,0,upper_right_straight
46800,STRAIGHT_TRACE,790,260,260,790,0,0,7300,0,85.0,0.0,90,0.38,367.3,0,1,1,1,0,0,3673.0,3673.0,97,1,0,0,1,0,upper_right_straight
46900,STRAIGHT_TRACE,790,260,260,790,0,0,7400,0,85.0,0.0,90,0.38,368.37,0,1,1,1,0,0,3683.7,3683.7,97,1,0,0,1,0,upper_right_straight
47000,STRAIGHT_TRACE,790,260,260,790,0,0,7500,0,85.0,0.0,90,0.38,369.43,0,1,1,1,0,0,3694.3,3694.3,97,1,0,0,1,0,upper_right_straight
47100,STRAIGHT_TRACE,790,260,260,790,0,0,7600,0,85.0,0.0,90,0.38,370.5,0,1,1,1,0,0,3705.0,3705.0,97,1,0,0,1,0,upper_right_straight
47200,STRAIGHT_TRACE,790,260,260,790,0,0,7700,0,85.0,0.0,90,0.38,371.56,0,1,1,1,0,0,3715.6,3715.6,97,1,0,0,1,0,upper_right_straight
47300,STRAIGHT_TRACE,790,260,260,790,0,0,7800,0,85.0,0.0,90,0.38,372.62,0,1,1,1,0,0,3726.2,3726.2,97,1,0,0,1,0,upper_right_straight
47400,STRAIGHT_TRACE,790,260,260,790,0,0,7900,0,85.0,0.0,90,0.38,373.69,0,1,1,1,0,0,3736.9,3736.9,97,1,0,0,1,0,upper_right_straight
47500,STRAIGHT_TRACE,790,260,260,790,0,0,8000,0,85.0,0.0,90,0.38,374.75,0,1,1,1,0,0,3747.5,3747.5,97,1,0,0,1,0,upper_right_straight
47600,STRAIGHT_TRACE,790,260,260,790,0,0,8100,0,85.0,0.0,90,0.38,375.82,0,1,1,1,0,0,3758.2,3758.2,97,1,0,0,1,0,upper_right_straight
47700,STRAIGHT_TRACE,790,260,260,790,0,0,8200,0,85.0,0.0,90,0.38,376.88,0,1,1,1,0,0,3768.8,3768.8,97,1,0,0,1,0,upper_right_straight
47800,STRAIGHT_TRACE,790,260,260,790,0,0,8300,0,85.0,0.0,90,0.38,377.94,0,1,1,1,0,0,3779.4,3779.4,97,1,0,0,1,0,upper_right_straight
47900,STRAIGHT_TRACE,790,260,260,790,0,0,8400,0,85.0,0.0,90,0.38,379.01,0,1,1,1,0,0,3790.1,3790.1,97,1,0,0,1,0,upper_right_straight
48000,STRAIGHT_TRACE,790,260,260,790,0,0,8500,0,85.0,0.0,90,0.38,380.07,0,1,1,1,0,0,3800.7,3800.7,97,1,0,0,1,0,upper_right_straight
48100,LINE_TRACE,790,790,790,790,0,0,8600,100,85.0,0.0,90,0.3,380.91,0,1,1,1,0,0,3809.1,3809.1,76,1,1,1,1,0,upper_cross_line_not_goal
48200,LINE_TRACE,790,790,790,790,0,0,8700,200,85.0,0.0,90,0.3,381.75,0,1,1,1,0,0,3817.5,3817.5,76,1,1,1,1,0,upper_cross_line_not_goal
48300,LINE_TRACE,790,790,790,790,0,0,8800,300,85.0,0.0,90,0.3,382.59,0,1,1,1,0,0,3825.9,3825.9,76,1,1,1,1,0,upper_cross_line_not_goal
48400,LINE_TRACE,790,790,790,790,0,0,8900,400,85.0,0.0,90,0.3,383.43,0,1,1,1,0,0,3834.3,3834.3,76,1,1,1,1,0,upper_cross_line_not_goal
48500,LINE_TRACE,790,790,790,790,0,0,9000,500,85.0,0.0,90,0.3,384.27,0,1,1,1,0,0,3842.7,3842.7,76,1,1,1,1,0,upper_cross_line_not_goal
48600,LINE_TRACE,790,790,790,790,0,0,9100,600,85.0,0.0,90,0.3,385.11,0,1,1,1,0,0,3851.1,3851.1,76,1,1,1,1,0,upper_cross_line_not_goal
48700,LINE_TRACE,790,790,790,790,0,0,9200,700,85.0,0.0,90,0.3,385.95,0,1,1,1,0,0,3859.5,3859.5,76,1,1,1,1,0,upper_cross_line_not_goal
48800,LINE_TRACE,790,790,790,790,0,0,9300,800,85.0,0.0,90,0.3,386.79,0,1,1,1,0,0,3867.9,3867.9,76,1,1,1,1,0,upper_cross_line_not_goal
48900,LINE_TRACE,790,790,790,790,0,0,9400,900,85.0,0.0,90,0.3,387.63,0,1,1,1,0,0,3876.3,3876.3,76,1,1,1,1,0,upper_cross_line_not_goal
49000,LINE_TRACE,790,790,790,790,0,0,9500,1000,85.0,0.0,90,0.3,388.47,0,1,1,1,0,0,3884.7,3884.7,76,1,1,1,1,0,upper_cross_line_not_goal
49100,LINE_TRACE,790,790,790,790,0,0,9600,1100,85.0,0.0,90,0.3,389.31,0,1,1,1,0,0,3893.1,3893.1,76,1,1,1,1,0,upper_cross_line_not_goal
49200,LINE_TRACE,790,790,790,790,0,0,9700,1200,85.0,0.0,90,0.3,390.15,0,1,1,1,0,0,3901.5,3901.5,76,1,1,1,1,0,upper_cross_line_not_goal
49300,LINE_TRACE,790,790,790,790,0,0,9800,1300,85.0,0.0,90,0.3,390.99,0,1,1,1,0,0,3909.9,3909.9,76,1,1,1,1,0,upper_cross_line_not_goal
49400,LINE_TRACE,790,790,790,790,0,0,9900,1400,85.0,0.0,90,0.3,391.83,0,1,1,1,0,0,3918.3,3918.3,76,1,1,1,1,0,upper_cross_line_not_goal
49500,CURVE_TRACE,790,260,790,260,30,2,0,1500,85.0,0.0,70,0.24,392.5,0,1,1,1,0,0,3925.0,3925.0,61,1,0,1,0,0,upper_zigzag_30deg
49600,CURVE_TRACE,790,260,790,260,30,2,0,1600,85.0,0.0,70,0.24,393.18,0,1,1,1,0,0,3931.8,3931.8,61,1,0,1,0,0,upper_zigzag_30deg
49700,CURVE_TRACE,790,260,790,260,30,2,0,1700,85.0,0.0,70,0.24,393.85,0,1,1,1,0,0,3938.5,3938.5,61,1,0,1,0,0,upper_zigzag_30deg
49800,CURVE_TRACE,790,260,790,260,30,2,0,1800,85.0,0.0,70,0.24,394.52,0,1,1,1,0,0,3945.2,3945.2,61,1,0,1,0,0,upper_zigzag_30deg
49900,CURVE_TRACE,790,260,790,260,30,2,0,1900,85.0,0.0,70,0.24,395.19,0,1,1,1,0,0,3951.9,3951.9,61,1,0,1,0,0,upper_zigzag_30deg
50000,CURVE_TRACE,790,260,790,260,30,2,0,2000,85.0,0.0,70,0.24,395.86,0,1,1,1,0,0,3958.6,3958.6,61,1,0,1,0,0,upper_zigzag_30deg
50100,CURVE_TRACE,790,260,790,260,30,2,0,2100,85.0,0.0,70,0.24,396.54,0,1,1,1,0,0,3965.4,3965.4,61,1,0,1,0,0,upper_zigzag_30deg
50200,CURVE_TRACE,790,260,790,260,30,2,0,2200,85.0,0.0,70,0.24,397.21,0,1,1,1,0,0,3972.1,3972.1,61,1,0,1,0,0,upper_zigzag_30deg
50300,CURVE_TRACE,790,260,790,260,30,2,0,2300,85.0,0.0,70,0.24,397.88,0,1,1,1,0,0,3978.8,3978.8,61,1,0,1,0,0,upper_zigzag_30deg
50400,CURVE_TRACE,790,260,790,260,30,2,0,2400,85.0,0.0,70,0.24,398.55,0,1,1,1,0,0,3985.5,3985.5,61,1,0,1,0,0,upper_zigzag_30deg
50500,CURVE_TRACE,790,260,790,260,30,2,0,2500,85.0,0.0,70,0.24,399.22,0,1,1,1,0,0,3992.2,3992.2,61,1,0,1,0,0,upper_zigzag_30deg
50600,CURVE_TRACE,790,260,790,260,30,2,0,2600,85.0,0.0,70,0.24,399.9,0,1,1,1,0,0,3999.0,3999.0,61,1,0,1,0,0,upper_zigzag_30deg
50700,CURVE_TRACE,790,260,790,260,30,2,0,2700,85.0,0.0,70,0.24,400.57,0,1,1,1,0,0,4005.7,4005.7,61,1,0,1,0,0,upper_zigzag_30deg
50800,CURVE_TRACE,790,260,790,260,30,2,0,2800,85.0,0.0,70,0.24,401.24,0,1,1,1,0,0,4012.4,4012.4,61,1,0,1,0,0,upper_zigzag_30deg
50900,CURVE_TRACE,790,260,790,260,30,2,0,2900,85.0,0.0,70,0.24,401.91,0,1,1,1,0,0,4019.1,4019.1,61,1,0,1,0,0,upper_zigzag_30deg
51000,CURVE_TRACE,790,260,790,260,30,2,0,3000,85.0,0.0,70,0.24,402.58,0,1,1,1,0,0,4025.8,4025.8,61,1,0,1,0,0,upper_zigzag_30deg
51100,CURVE_TRACE,790,260,790,260,30,2,0,3100,85.0,0.0,70,0.24,403.26,0,1,1,1,0,0,4032.6,4032.6,61,1,0,1,0,0,upper_zigzag_30deg
51200,CURVE_TRACE,790,260,790,260,30,2,0,3200,85.0,0.0,70,0.24,403.93,0,1,1,1,0,0,4039.3,4039.3,61,1,0,1,0,0,upper_zigzag_30deg
51300,CURVE_TRACE,790,260,790,260,30,2,0,3300,85.0,0.0,70,0.24,404.6,0,1,1,1,0,0,4046.0,4046.0,61,1,0,1,0,0,upper_zigzag_30deg
51400,CURVE_TRACE,790,260,790,260,30,2,0,3400,85.0,0.0,70,0.24,405.27,0,1,1,1,0,0,4052.7,4052.7,61,1,0,1,0,0,upper_zigzag_30deg
51500,CURVE_TRACE,790,260,790,260,30,2,0,3500,85.0,0.0,70,0.24,405.94,0,1,1,1,0,0,4059.4,4059.4,61,1,0,1,0,0,upper_zigzag_30deg
51600,CURVE_TRACE,790,260,790,260,30,2,0,3600,85.0,0.0,70,0.24,406.62,0,1,1,1,0,0,4066.2,4066.2,61,1,0,1,0,0,upper_zigzag_30deg
51700,CURVE_TRACE,790,260,790,260,30,2,0,3700,85.0,0.0,70,0.24,407.29,0,1,1,1,0,0,4072.9,4072.9,61,1,0,1,0,0,upper_zigzag_30deg
51800,CURVE_TRACE,790,260,790,260,30,2,0,3800,85.0,0.0,70,0.24,407.96,0,1,1,1,0,0,4079.6,4079.6,61,1,0,1,0,0,upper_zigzag_30deg
